Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
45,Current employee,Non-Travel,Research & Development,1,Below college,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,0,No,23,3,4,1,25,3,2,23,15,14,4,Indeed,20
31,Current employee,Travel_Rarely,Sales,10,College,Medical,4,Male,2,3,Healthcare Representative,3,Married,10748,0,No,23,3,4,1,25,3,2,23,15,14,4,Indeed,6
31,Current employee,Travel_Rarely,Sales,10,College,Medical,4,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,4,4,1,25,3,2,23,15,14,4,Indeed,6
31,Current employee,Travel_Rarely,Sales,10,College,Medical,4,Male,2,3,Healthcare Representative,3,Married,10748,0,No,23,4,4,1,25,3,2,23,15,14,4,Indeed,6
45,Current employee,Non-Travel,Research & Development,1,Below college,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,4,4,1,25,3,2,23,15,14,4,Indeed,20
45,Current employee,Non-Travel,Research & Development,1,Below college,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,0,No,23,4,4,1,25,3,2,23,15,14,4,Indeed,20
45,Current employee,Non-Travel,Research & Development,1,Below college,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,3,4,1,25,3,2,23,15,14,4,Indeed,20
31,Current employee,Travel_Rarely,Sales,10,College,Medical,4,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,3,4,1,25,3,2,23,15,14,4,Indeed,6
45,Current employee,Non-Travel,Research & Development,1,Below college,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,0,No,23,3,4,1,25,3,2,23,15,14,4,Indeed,20
31,Current employee,Travel_Rarely,Sales,10,College,Medical,4,Male,2,3,Healthcare Representative,3,Married,10748,0,No,23,3,4,1,25,3,2,23,15,14,4,Indeed,6
31,Current employee,Travel_Rarely,Sales,10,College,Medical,4,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,4,4,1,25,3,2,23,15,14,4,Indeed,6
31,Current employee,Travel_Rarely,Sales,10,College,Medical,4,Male,2,3,Healthcare Representative,3,Married,10748,0,No,23,4,4,1,25,3,2,23,15,14,4,Indeed,6
45,Current employee,Non-Travel,Research & Development,1,Below college,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,4,4,1,25,3,2,23,15,14,4,Indeed,20
45,Current employee,Non-Travel,Research & Development,1,Below college,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,0,No,23,4,4,1,25,3,2,23,15,14,4,Indeed,20
24,Voluntary Resignation,Travel_Rarely,Human Resources,22,Below college,Human Resources,4,Male,1,1,Human Resources,3,Married,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,23
34,Current employee,Travel_Rarely,Sales,3,Below college,Medical,4,Male,1,1,Human Resources,3,Married,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,33
34,Current employee,Travel_Rarely,Sales,3,Below college,Life Sciences,4,Male,1,1,Human Resources,3,Married,1555,0,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,33
24,Voluntary Resignation,Travel_Rarely,Human Resources,22,Below college,Other,4,Male,1,1,Human Resources,3,Married,1555,0,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,23
24,Voluntary Resignation,Travel_Rarely,Human Resources,22,Below college,Human Resources,4,Male,1,1,Human Resources,3,Single,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,GlassDoor,23
24,Voluntary Resignation,Travel_Rarely,Human Resources,22,Below college,Other,4,Male,1,1,Human Resources,3,Married,1555,0,No,11,3,3,2,1,2,3,1,0,0,0,Adzuna,23
34,Current employee,Travel_Rarely,Sales,3,Below college,Medical,4,Male,1,1,Human Resources,3,Married,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,33
34,Current employee,Travel_Rarely,Sales,3,Below college,Life Sciences,4,Male,1,1,Human Resources,3,Married,1555,0,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,33
24,Voluntary Resignation,Travel_Rarely,Human Resources,22,Below college,Human Resources,4,Male,1,1,Human Resources,3,Married,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,23
34,Current employee,Travel_Rarely,Sales,3,Below college,Medical,4,Male,1,1,Human Resources,3,Married,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,33
34,Current employee,Travel_Rarely,Sales,3,Below college,Life Sciences,4,Male,1,1,Human Resources,3,Married,1555,0,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,33
24,Voluntary Resignation,Travel_Rarely,Human Resources,22,Below college,Other,4,Male,1,1,Human Resources,3,Married,1555,0,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,23
24,Voluntary Resignation,Travel_Rarely,Human Resources,22,Below college,Human Resources,4,Male,1,1,Human Resources,3,Single,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,GlassDoor,23
24,Voluntary Resignation,Travel_Rarely,Human Resources,22,Below college,Other,4,Male,1,1,Human Resources,3,Married,1555,0,No,11,3,3,2,1,2,3,1,0,0,0,Adzuna,23
34,Current employee,Travel_Rarely,Sales,3,Below college,Medical,4,Male,1,1,Human Resources,3,Married,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,33
34,Current employee,Travel_Rarely,Sales,3,Below college,Life Sciences,4,Male,1,1,Human Resources,3,Married,1555,0,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,33
47,Voluntary Resignation,Travel_Frequently,Sales,9,Bachelor,Life Sciences,3,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,22
31,Current employee,Travel_Rarely,Research & Development,4,Bachelor,Medical,4,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,6
31,Current employee,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,4,Male,1,4,Sales Executive,3,Married,12936,5,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,6
47,Voluntary Resignation,Travel_Frequently,Sales,9,Bachelor,Medical,3,Male,1,4,Sales Executive,3,Married,12936,6,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,22
31,Current employee,Travel_Rarely,Research & Development,4,Bachelor,Medical,4,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,6
31,Current employee,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,4,Male,1,4,Sales Executive,3,Married,12936,5,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,6
47,Voluntary Resignation,Travel_Frequently,Sales,9,Bachelor,Life Sciences,3,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,22
47,Voluntary Resignation,Travel_Frequently,Sales,9,Bachelor,Medical,3,Male,1,4,Sales Executive,3,Married,12936,6,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,22
47,Voluntary Resignation,Travel_Frequently,Sales,9,Bachelor,Life Sciences,3,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,22
31,Current employee,Travel_Rarely,Research & Development,4,Bachelor,Medical,4,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,6
31,Current employee,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,4,Male,1,4,Sales Executive,3,Married,12936,5,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,6
47,Voluntary Resignation,Travel_Frequently,Sales,9,Bachelor,Medical,3,Male,1,4,Sales Executive,3,Married,12936,6,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,22
31,Current employee,Travel_Rarely,Research & Development,4,Bachelor,Medical,4,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,6
31,Current employee,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,4,Male,1,4,Sales Executive,3,Married,12936,5,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,6
47,Voluntary Resignation,Travel_Frequently,Sales,9,Bachelor,Life Sciences,3,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,22
47,Voluntary Resignation,Travel_Frequently,Sales,9,Bachelor,Medical,3,Male,1,4,Sales Executive,3,Married,12936,6,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,22
26,Current employee,Travel_Rarely,Research & Development,17,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,23
45,Current employee,Travel_Frequently,Research & Development,1,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,42
26,Current employee,Travel_Rarely,Research & Development,17,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,23
26,Current employee,Travel_Rarely,Research & Development,17,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,23
26,Current employee,Travel_Rarely,Research & Development,17,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,23
45,Current employee,Travel_Frequently,Research & Development,1,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,42
45,Current employee,Travel_Frequently,Research & Development,1,Master,Life Sciences,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,42
26,Current employee,Travel_Rarely,Research & Development,17,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,23
45,Current employee,Travel_Frequently,Research & Development,1,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,42
45,Current employee,Travel_Frequently,Research & Development,1,Master,Life Sciences,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,42
26,Current employee,Travel_Rarely,Research & Development,17,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,23
26,Current employee,Travel_Rarely,Research & Development,17,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,23
26,Current employee,Travel_Rarely,Research & Development,17,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,23
45,Current employee,Travel_Frequently,Research & Development,1,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,42
45,Current employee,Travel_Frequently,Research & Development,1,Master,Life Sciences,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,42
45,Current employee,Travel_Rarely,Research & Development,28,College,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,1,No,11,4,3,0,21,2,3,21,6,8,6,Indeed,24
39,Current employee,Travel_Rarely,Research & Development,9,College,Medical,4,Female,2,4,Research Director,2,Single,16704,1,No,11,4,3,0,21,2,3,21,6,8,6,Indeed,18
39,Current employee,Travel_Rarely,Research & Development,9,College,Medical,4,Female,2,4,Research Director,2,Single,16704,2,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,18
45,Current employee,Travel_Rarely,Research & Development,28,College,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,2,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,24
39,Current employee,Travel_Rarely,Research & Development,9,College,Medical,4,Female,2,4,Research Director,2,Single,16704,1,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,18
39,Current employee,Travel_Rarely,Research & Development,9,College,Medical,4,Female,2,4,Research Director,2,Single,16704,2,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,18
45,Current employee,Travel_Rarely,Research & Development,28,College,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,1,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,24
45,Current employee,Travel_Rarely,Research & Development,28,College,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,2,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,24
45,Current employee,Travel_Rarely,Research & Development,28,College,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,1,No,11,4,3,0,21,2,3,21,6,8,6,Indeed,24
39,Current employee,Travel_Rarely,Research & Development,9,College,Medical,4,Female,2,4,Research Director,2,Single,16704,1,No,11,4,3,0,21,2,3,21,6,8,6,Indeed,18
39,Current employee,Travel_Rarely,Research & Development,9,College,Medical,4,Female,2,4,Research Director,2,Single,16704,2,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,18
45,Current employee,Travel_Rarely,Research & Development,28,College,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,2,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,24
39,Current employee,Travel_Rarely,Research & Development,9,College,Medical,4,Female,2,4,Research Director,2,Single,16704,1,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,18
39,Current employee,Travel_Rarely,Research & Development,9,College,Medical,4,Female,2,4,Research Director,2,Single,16704,2,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,18
45,Current employee,Travel_Rarely,Research & Development,28,College,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,1,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,24
45,Current employee,Travel_Rarely,Research & Development,28,College,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,2,No,11,3,3,0,21,2,3,21,6,8,6,Indeed,24
32,Current employee,Travel_Frequently,Research & Development,10,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,Seek,22
38,Current employee,Travel_Frequently,Research & Development,8,Bachelor,Medical,4,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,Seek,28
38,Current employee,Travel_Frequently,Research & Development,8,Bachelor,Medical,4,Male,3,1,Research Scientist,3,Married,3433,3,No,13,3,1,1,10,3,2,5,2,1,3,Seek,28
32,Current employee,Travel_Frequently,Research & Development,10,Bachelor,Medical,1,Male,3,1,Research Scientist,3,Married,3433,3,No,13,3,1,1,10,3,2,5,2,1,3,Seek,22
32,Current employee,Travel_Frequently,Research & Development,10,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,Seek,22
32,Current employee,Travel_Frequently,Research & Development,10,Bachelor,Medical,1,Male,3,1,Research Scientist,3,Married,3433,3,No,13,3,1,1,10,3,2,5,2,1,3,Seek,22
38,Current employee,Travel_Frequently,Research & Development,8,Bachelor,Medical,4,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,Seek,28
38,Current employee,Travel_Frequently,Research & Development,8,Bachelor,Medical,4,Male,3,1,Research Scientist,3,Married,3433,3,No,13,3,1,1,10,3,2,5,2,1,3,Seek,28
32,Current employee,Travel_Frequently,Research & Development,10,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,Seek,22
38,Current employee,Travel_Frequently,Research & Development,8,Bachelor,Medical,4,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,Seek,28
38,Current employee,Travel_Frequently,Research & Development,8,Bachelor,Medical,4,Male,3,1,Research Scientist,3,Married,3433,3,No,13,3,1,1,10,3,2,5,2,1,3,Seek,28
32,Current employee,Travel_Frequently,Research & Development,10,Bachelor,Medical,1,Male,3,1,Research Scientist,3,Married,3433,3,No,13,3,1,1,10,3,2,5,2,1,3,Seek,22
32,Current employee,Travel_Frequently,Research & Development,10,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,Seek,22
32,Current employee,Travel_Frequently,Research & Development,10,Bachelor,Medical,1,Male,3,1,Research Scientist,3,Married,3433,3,No,13,3,1,1,10,3,2,5,2,1,3,Seek,22
38,Current employee,Travel_Frequently,Research & Development,8,Bachelor,Medical,4,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,Seek,28
38,Current employee,Travel_Frequently,Research & Development,8,Bachelor,Medical,4,Male,3,1,Research Scientist,3,Married,3433,3,No,13,3,1,1,10,3,2,5,2,1,3,Seek,28
31,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,25
35,Current employee,Travel_Rarely,Sales,18,Master,Medical,4,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,29
31,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,25
35,Current employee,Travel_Rarely,Sales,18,Master,Medical,4,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,29
31,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,25
31,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,25
35,Current employee,Travel_Rarely,Sales,18,Master,Medical,4,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,29
35,Current employee,Travel_Rarely,Sales,18,Master,Medical,4,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,29
31,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,25
35,Current employee,Travel_Rarely,Sales,18,Master,Medical,4,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,29
31,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,25
35,Current employee,Travel_Rarely,Sales,18,Master,Medical,4,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,29
31,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,25
31,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,25
35,Current employee,Travel_Rarely,Sales,18,Master,Medical,4,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,29
35,Current employee,Travel_Rarely,Sales,18,Master,Medical,4,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,29
41,Current employee,Non-Travel,Human Resources,4,Bachelor,Human Resources,3,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,Seek,31
28,Current employee,Non-Travel,Research & Development,16,Bachelor,Medical,4,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,Seek,18
41,Current employee,Non-Travel,Human Resources,4,Bachelor,Life Sciences,3,Male,1,2,Human Resources,2,Married,6430,0,No,19,4,2,1,10,4,3,3,2,1,2,Seek,31
28,Current employee,Non-Travel,Research & Development,16,Bachelor,Medical,4,Male,1,2,Human Resources,2,Married,6430,0,No,19,3,2,1,10,4,3,3,2,1,2,Seek,18
28,Current employee,Non-Travel,Research & Development,16,Bachelor,Medical,4,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,Recruit.net,18
28,Current employee,Non-Travel,Research & Development,16,Bachelor,Medical,4,Male,1,2,Human Resources,2,Married,6430,0,No,19,3,2,1,10,4,3,3,2,1,2,LinkedIn,18
41,Current employee,Non-Travel,Human Resources,4,Bachelor,Human Resources,3,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,Seek,31
41,Current employee,Non-Travel,Human Resources,4,Bachelor,Life Sciences,3,Male,1,2,Human Resources,2,Married,6430,0,No,19,3,2,1,10,4,3,3,2,1,2,Seek,31
41,Current employee,Non-Travel,Human Resources,4,Bachelor,Human Resources,3,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,Seek,31
28,Current employee,Non-Travel,Research & Development,16,Bachelor,Medical,4,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,Seek,18
41,Current employee,Non-Travel,Human Resources,4,Bachelor,Life Sciences,3,Male,1,2,Human Resources,2,Married,6430,0,No,19,4,2,1,10,4,3,3,2,1,2,Seek,31
28,Current employee,Non-Travel,Research & Development,16,Bachelor,Medical,4,Male,1,2,Human Resources,2,Married,6430,0,No,19,3,2,1,10,4,3,3,2,1,2,Seek,18
28,Current employee,Non-Travel,Research & Development,16,Bachelor,Medical,4,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,Recruit.net,18
28,Current employee,Non-Travel,Research & Development,16,Bachelor,Medical,4,Male,1,2,Human Resources,2,Married,6430,0,No,19,3,2,1,10,4,3,3,2,1,2,LinkedIn,18
41,Current employee,Non-Travel,Human Resources,4,Bachelor,Human Resources,3,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,Seek,31
41,Current employee,Non-Travel,Human Resources,4,Bachelor,Life Sciences,3,Male,1,2,Human Resources,2,Married,6430,0,No,19,3,2,1,10,4,3,3,2,1,2,Seek,31
40,Current employee,Travel_Rarely,Research & Development,8,College,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,6516,2,Yes,16,3,2,1,18,3,3,1,0,0,0,Seek,22
31,Current employee,Non-Travel,Research & Development,3,College,Medical,4,Female,3,2,Manufacturing Director,1,Married,6516,2,Yes,16,3,2,1,18,3,3,1,0,0,0,Seek,13
31,Current employee,Non-Travel,Research & Development,3,College,Life Sciences,4,Female,3,2,Manufacturing Director,1,Married,6516,1,Yes,16,3,2,1,18,3,3,1,0,0,0,Seek,13
40,Current employee,Travel_Rarely,Research & Development,8,College,Medical,2,Female,3,2,Manufacturing Director,1,Married,6516,1,Yes,16,4,2,1,18,3,3,1,0,0,0,Seek,22
31,Current employee,Non-Travel,Research & Development,3,College,Medical,4,Female,3,2,Manufacturing Director,1,Married,6516,2,Yes,16,3,2,1,18,3,3,1,0,0,0,Seek,13
31,Current employee,Non-Travel,Research & Development,3,College,Life Sciences,4,Female,3,2,Manufacturing Director,1,Married,6516,1,Yes,16,3,2,1,18,3,3,1,0,0,0,Seek,13
40,Current employee,Travel_Rarely,Research & Development,8,College,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,6516,2,Yes,16,3,2,1,18,3,3,1,0,0,0,Seek,22
