Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
44,Voluntary Resignation,Travel_Frequently,Research & Development,1,College,Medical,4,Male,3,1,Sales Representative,1,Single,2728,1,No,11,3,1,0,2,3,3,2,2,0,2,Company Website,42
33,Current employee,Non-Travel,Sales,16,Bachelor,Life Sciences,3,Female,3,2,Sales Executive,4,Divorced,5368,1,Yes,25,3,3,1,7,2,3,6,5,1,2,Indeed,26
39,Current employee,Travel_Rarely,Research & Development,10,Below college,Medical,4,Female,3,2,Sales Executive,4,Divorced,5368,1,Yes,25,3,3,1,7,2,3,6,5,1,2,Indeed,32
36,Current employee,Travel_Rarely,Research & Development,26,Master,Life Sciences,1,Male,3,2,Healthcare Representative,3,Married,5347,6,No,14,3,2,2,10,2,2,3,2,0,2,Jora,26
42,Current employee,Travel_Rarely,Research & Development,13,Bachelor,Medical,4,Male,3,2,Healthcare Representative,3,Married,5347,6,No,14,3,2,2,10,2,2,3,2,0,2,Jora,32
44,Current employee,Travel_Rarely,Human Resources,1,Bachelor,Life Sciences,3,Female,3,1,Human Resources,4,Divorced,3195,4,Yes,18,3,1,3,8,2,3,2,2,2,2,LinkedIn,36
35,Current employee,Non-Travel,Research & Development,2,College,Medical,4,Female,3,1,Human Resources,4,Divorced,3195,4,Yes,18,3,1,3,8,2,3,2,2,2,2,LinkedIn,27
23,Voluntary Resignation,Travel_Rarely,Research & Development,8,Below college,Medical,4,Male,2,1,Laboratory Technician,3,Single,3989,1,Yes,11,4,1,0,5,2,3,5,4,1,2,Seek,18
37,Voluntary Resignation,Travel_Rarely,Research & Development,10,Master,Medical,4,Male,2,1,Laboratory Technician,3,Single,3989,1,Yes,11,3,1,0,5,2,3,5,4,1,2,Seek,32
38,Current employee,Travel_Rarely,Research & Development,4,College,Medical,4,Female,3,1,Laboratory Technician,3,Married,3306,7,No,19,3,4,1,7,5,2,0,0,0,0,Adzuna,31
30,Current employee,Travel_Rarely,Research & Development,10,Bachelor,Medical,4,Female,3,1,Laboratory Technician,3,Married,3306,7,No,19,3,4,1,7,5,2,0,0,0,0,Adzuna,23
26,Voluntary Resignation,Travel_Rarely,Human Resources,20,College,Medical,4,Male,4,3,Healthcare Representative,4,Married,7005,3,No,15,3,3,0,11,2,3,4,3,1,2,GlassDoor,15
48,Voluntary Resignation,Travel_Frequently,Sales,7,College,Medical,4,Female,3,1,Sales Representative,3,Married,2655,2,Yes,11,3,3,2,19,3,3,9,7,7,7,Company Website,29
46,Voluntary Resignation,Travel_Rarely,Research & Development,21,College,Medical,4,Female,3,1,Sales Representative,3,Married,2655,2,Yes,11,3,3,2,19,3,3,9,7,7,7,Company Website,27
32,Voluntary Resignation,Travel_Rarely,Research & Development,2,Master,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,1393,1,No,12,3,1,0,1,2,3,1,0,0,0,Indeed,31
58,Current employee,Non-Travel,Sales,2,Bachelor,Medical,4,Male,3,1,Laboratory Technician,2,Single,1393,1,No,12,3,1,0,1,2,3,1,0,0,0,Indeed,57
26,Current employee,Non-Travel,Research & Development,7,Bachelor,Medical,4,Male,3,1,Laboratory Technician,4,Single,2570,1,No,20,3,3,0,7,5,3,7,7,5,7,Referral,19
35,Current employee,Travel_Rarely,Research & Development,23,Master,Medical,4,Male,3,1,Laboratory Technician,4,Single,2570,1,No,20,3,3,0,7,5,3,7,7,5,7,Referral,28
55,Current employee,Travel_Rarely,Research & Development,22,Bachelor,Technical Degree,1,Male,2,1,Research Scientist,2,Divorced,3537,5,No,12,3,4,1,8,1,3,4,2,1,2,Adzuna,47
54,Current employee,Travel_Rarely,Research & Development,7,Master,Medical,4,Male,2,1,Research Scientist,2,Divorced,3537,5,No,12,3,4,1,8,1,3,4,2,1,2,Adzuna,46
34,Current employee,Travel_Rarely,Research & Development,5,College,Medical,2,Male,2,2,Laboratory Technician,4,Married,3986,1,No,14,3,3,1,15,3,4,15,10,4,13,GlassDoor,19
28,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,2,2,Laboratory Technician,4,Married,3986,1,No,14,3,3,1,15,3,4,15,10,4,13,GlassDoor,13
60,Current employee,Travel_Rarely,Research & Development,1,Master,Medical,3,Male,1,3,Healthcare Representative,4,Divorced,10883,3,No,20,3,3,1,19,2,4,1,0,0,0,Company Website,41
26,Current employee,Travel_Rarely,Sales,10,Bachelor,Medical,4,Male,1,3,Healthcare Representative,4,Divorced,10883,3,No,20,3,3,1,19,2,4,1,0,0,0,Company Website,7
60,Current employee,Travel_Rarely,Research & Development,1,Master,Medical,3,Male,1,3,Healthcare Representative,4,Single,10883,3,No,20,4,3,1,20,2,3,20,7,2,13,Company Website,40
33,Current employee,Travel_Rarely,Research & Development,21,Bachelor,Medical,2,Male,4,1,Laboratory Technician,2,Married,2028,1,No,18,3,4,3,14,6,3,14,11,2,13,Indeed,19
18,Current employee,Non-Travel,Research & Development,14,Bachelor,Medical,4,Male,4,1,Laboratory Technician,2,Married,2028,1,No,18,3,4,3,14,6,3,14,11,2,13,Indeed,4
37,Current employee,Travel_Frequently,Sales,1,Master,Medical,3,Male,1,2,Sales Executive,4,Divorced,9525,1,No,14,3,3,2,6,2,2,6,3,1,3,Adzuna,31
29,Current employee,Travel_Frequently,Research & Development,20,Below college,Medical,4,Male,1,2,Sales Executive,4,Divorced,9525,1,No,14,3,3,2,6,2,2,6,3,1,3,Adzuna,23
37,Current employee,Travel_Frequently,Sales,1,Master,Medical,3,Male,3,2,Healthcare Representative,4,Divorced,6513,0,No,17,3,3,2,6,2,2,6,3,1,3,Adzuna,31
34,Current employee,Travel_Rarely,Research & Development,19,Bachelor,Life Sciences,2,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,24
27,Current employee,Travel_Rarely,Sales,23,Below college,Medical,4,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,GlassDoor,17
23,Voluntary Resignation,Travel_Rarely,Sales,7,Bachelor,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,3,2,1,3,2,3,3,2,0,2,Company Website,20
29,Current employee,Travel_Rarely,Human Resources,6,Below college,Medical,4,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,3,2,1,3,2,3,3,2,0,2,Company Website,26
44,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,35
43,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,Indeed,34
35,Current employee,Travel_Frequently,Research & Development,2,Master,Medical,1,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,29
28,Current employee,Travel_Rarely,Sales,3,Bachelor,Medical,4,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,Jora,22
43,Current employee,Travel_Rarely,Sales,2,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,4,1,1,10,3,3,10,9,8,8,LinkedIn,33
30,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,1,1,10,3,3,10,9,8,8,LinkedIn,20
24,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,19
37,Current employee,Travel_Rarely,Research & Development,7,Master,Medical,4,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,Recruit.net,32
27,Current employee,Travel_Rarely,Sales,2,College,Medical,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,17
41,Current employee,Travel_Rarely,Sales,6,Bachelor,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,5,No,12,3,2,0,10,3,3,10,8,8,7,Adzuna,31
29,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,20
48,Current employee,Travel_Frequently,Research & Development,22,Bachelor,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,GlassDoor,39
36,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,19
42,Current employee,Travel_Rarely,Research & Development,6,Bachelor,Medical,4,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,Company Website,25
45,Current employee,Non-Travel,Research & Development,1,Below college,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,3,4,1,25,3,2,23,15,14,4,Indeed,20
31,Current employee,Travel_Rarely,Sales,10,College,Medical,4,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,3,4,1,25,3,2,23,15,14,4,Indeed,6
24,Voluntary Resignation,Travel_Rarely,Human Resources,22,Below college,Human Resources,4,Male,1,1,Human Resources,3,Married,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,23
34,Current employee,Travel_Rarely,Sales,3,Below college,Medical,4,Male,1,1,Human Resources,3,Married,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,Adzuna,33
47,Voluntary Resignation,Travel_Frequently,Sales,9,Bachelor,Life Sciences,3,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,22
31,Current employee,Travel_Rarely,Research & Development,4,Bachelor,Medical,4,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,GlassDoor,6
26,Current employee,Travel_Rarely,Research & Development,17,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,23
45,Current employee,Travel_Frequently,Research & Development,1,Master,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,Company Website,42
45,Current employee,Travel_Rarely,Research & Development,28,College,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,1,No,11,4,3,0,21,2,3,21,6,8,6,Indeed,24
39,Current employee,Travel_Rarely,Research & Development,9,College,Medical,4,Female,2,4,Research Director,2,Single,16704,1,No,11,4,3,0,21,2,3,21,6,8,6,Indeed,18
32,Current employee,Travel_Frequently,Research & Development,10,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,Seek,22
38,Current employee,Travel_Frequently,Research & Development,8,Bachelor,Medical,4,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,Seek,28
31,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,25
35,Current employee,Travel_Rarely,Sales,18,Master,Medical,4,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,Seek,29
41,Current employee,Non-Travel,Human Resources,4,Bachelor,Human Resources,3,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,Seek,31
28,Current employee,Non-Travel,Research & Development,16,Bachelor,Medical,4,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,Seek,18
40,Current employee,Travel_Rarely,Research & Development,8,College,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,6516,2,Yes,16,3,2,1,18,3,3,1,0,0,0,Seek,22
31,Current employee,Non-Travel,Research & Development,3,College,Medical,4,Female,3,2,Manufacturing Director,1,Married,6516,2,Yes,16,3,2,1,18,3,3,1,0,0,0,Seek,13
24,Current employee,Travel_Rarely,Research & Development,29,Below college,Medical,2,Male,3,1,Laboratory Technician,1,Divorced,3907,1,No,13,3,2,3,6,2,4,6,2,1,2,Seek,18
34,Current employee,Travel_Rarely,Sales,13,Master,Medical,4,Male,3,1,Laboratory Technician,1,Divorced,3907,1,No,13,3,2,3,6,2,4,6,2,1,2,Seek,28
46,Current employee,Travel_Rarely,Research & Development,13,Master,Life Sciences,3,Male,3,2,Healthcare Representative,2,Single,5562,6,No,14,4,4,0,19,3,3,10,7,0,9,GlassDoor,27
26,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,3,2,Healthcare Representative,2,Single,5562,6,No,14,3,4,0,19,3,3,10,7,0,9,GlassDoor,7
35,Current employee,Travel_Rarely,Research & Development,27,Master,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,6883,2,No,16,3,2,1,17,3,3,7,7,0,7,Company Website,18
32,Current employee,Non-Travel,Research & Development,15,Master,Medical,4,Male,3,2,Manufacturing Director,3,Married,6883,2,No,16,3,2,1,17,3,3,7,7,0,7,Company Website,15
30,Current employee,Travel_Rarely,Research & Development,16,Below college,Life Sciences,2,Male,3,1,Research Scientist,4,Married,2862,1,No,12,4,2,1,10,2,2,10,0,0,8,Indeed,20
31,Current employee,Travel_Rarely,Research & Development,2,Below college,Medical,4,Male,3,1,Research Scientist,4,Married,2862,1,No,12,3,2,1,10,2,2,10,0,0,8,Indeed,21
47,Current employee,Non-Travel,Sales,2,Master,Marketing,3,Male,3,2,Sales Executive,2,Married,4978,7,No,11,4,4,1,4,3,1,1,0,0,0,Jora,43
31,Current employee,Non-Travel,Research & Development,10,Bachelor,Medical,4,Male,3,2,Sales Executive,2,Married,4978,7,No,11,3,4,1,4,3,1,1,0,0,0,Jora,27
46,Current employee,Travel_Rarely,Sales,2,Bachelor,Life Sciences,3,Male,3,3,Sales Executive,4,Divorced,10368,4,Yes,12,3,2,1,13,5,2,10,6,0,3,LinkedIn,33
54,Current employee,Travel_Rarely,Research & Development,10,Bachelor,Medical,4,Male,3,3,Sales Executive,4,Divorced,10368,4,Yes,12,3,2,1,13,5,2,10,6,0,3,LinkedIn,41
36,Voluntary Resignation,Travel_Rarely,Sales,13,Doctor,Marketing,2,Male,2,2,Sales Executive,1,Divorced,6134,5,Yes,13,3,2,3,16,3,3,2,2,2,2,Recruit.net,20
30,Current employee,Travel_Rarely,Research & Development,1,College,Medical,4,Male,2,2,Sales Executive,1,Divorced,6134,5,Yes,13,3,2,3,16,3,3,2,2,2,2,Recruit.net,14
32,Voluntary Resignation,Travel_Rarely,Sales,1,College,Life Sciences,1,Male,1,2,Sales Executive,2,Single,6735,6,No,15,3,2,0,10,2,3,0,0,0,0,Seek,22
47,Current employee,Travel_Rarely,Research & Development,25,Bachelor,Medical,4,Male,1,2,Sales Executive,2,Single,6735,6,No,15,3,2,0,10,2,3,0,0,0,0,Seek,37
23,Current employee,Travel_Rarely,Research & Development,4,Below college,Medical,3,Female,3,1,Laboratory Technician,2,Single,3295,1,No,13,3,3,0,3,3,1,3,2,1,2,GlassDoor,20
33,Current employee,Non-Travel,Research & Development,1,College,Medical,4,Female,3,1,Laboratory Technician,2,Single,3295,1,No,13,4,3,0,3,3,1,3,2,1,2,GlassDoor,30
31,Current employee,Travel_Frequently,Research & Development,24,Below college,Technical Degree,4,Female,3,2,Manufacturing Director,4,Single,5238,2,No,20,3,4,0,9,3,2,5,4,1,4,Company Website,22
47,Current employee,Non-Travel,Research & Development,1,Below college,Medical,4,Female,3,2,Manufacturing Director,4,Single,5238,2,No,20,3,4,0,9,3,2,5,4,1,4,Company Website,38
39,Current employee,Non-Travel,Research & Development,1,Bachelor,Life Sciences,4,Male,3,2,Laboratory Technician,4,Married,6472,1,Yes,15,3,4,1,9,2,3,9,8,5,8,Indeed,30
35,Current employee,Travel_Rarely,Research & Development,11,Master,Medical,4,Male,3,2,Laboratory Technician,4,Married,6472,1,Yes,15,3,4,1,9,2,3,9,8,5,8,Indeed,26
32,Current employee,Travel_Rarely,Sales,19,Bachelor,Life Sciences,4,Male,1,3,Sales Executive,3,Married,9610,3,No,13,3,3,1,10,2,1,4,3,0,2,Adzuna,22
35,Current employee,Travel_Rarely,Research & Development,9,Master,Medical,4,Male,1,3,Sales Executive,3,Married,9610,3,No,13,3,3,1,10,2,1,4,3,0,2,Adzuna,25
40,Current employee,Travel_Rarely,Sales,7,Master,Medical,2,Male,3,5,Manager,2,Single,19833,1,No,14,3,2,0,21,3,2,21,8,12,8,Referral,19
33,Current employee,Travel_Rarely,Research & Development,15,College,Medical,4,Male,3,5,Manager,2,Single,19833,1,No,14,4,2,0,21,3,2,21,8,12,8,Referral,12
45,Current employee,Travel_Rarely,Human Resources,4,Bachelor,Life Sciences,3,Female,1,3,Human Resources,3,Married,9756,4,No,21,3,3,2,9,2,4,5,0,0,3,Company Website,36
32,Current employee,Travel_Rarely,Sales,1,Master,Medical,4,Female,1,3,Human Resources,3,Married,9756,4,No,21,3,3,2,9,2,4,5,0,0,3,Company Website,23
30,Current employee,Travel_Frequently,Research & Development,2,Master,Technical Degree,4,Female,2,1,Research Scientist,1,Single,4968,0,No,16,3,4,0,10,2,3,9,7,0,7,Indeed,20
38,Current employee,Travel_Rarely,Research & Development,10,Bachelor,Medical,4,Female,2,1,Research Scientist,1,Single,4968,0,No,16,3,4,0,10,2,3,9,7,0,7,Indeed,28
24,Current employee,Travel_Frequently,Human Resources,10,Bachelor,Medical,1,Male,3,1,Human Resources,4,Married,2145,0,No,14,3,4,1,3,2,3,2,2,2,1,Jora,21
44,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,3,1,Human Resources,4,Married,2145,0,No,14,3,4,1,3,2,3,2,2,2,1,Jora,41
30,Voluntary Resignation,Travel_Frequently,Human Resources,8,Bachelor,Human Resources,3,Female,2,1,Human Resources,4,Divorced,2180,6,No,11,3,3,1,6,0,2,4,2,1,2,Company Website,24
21,Current employee,Travel_Rarely,Sales,5,Below college,Medical,4,Female,2,1,Human Resources,4,Divorced,2180,6,No,11,3,3,1,6,0,2,4,2,1,2,Company Website,15
31,Current employee,Travel_Rarely,Sales,5,Bachelor,Technical Degree,1,Male,3,2,Sales Executive,3,Married,8346,1,No,19,3,3,1,6,3,3,5,2,0,2,Company Website,25
36,Current employee,Travel_Rarely,Sales,3,Bachelor,Medical,4,Male,3,2,Sales Executive,3,Married,8346,1,No,19,3,3,1,6,3,3,5,2,0,2,Company Website,30
27,Current employee,Travel_Rarely,Research & Development,8,Bachelor,Medical,3,Female,3,1,Research Scientist,4,Single,3445,1,No,11,3,3,0,6,5,2,6,2,1,4,Company Website,21
29,Voluntary Resignation,Travel_Rarely,Research & Development,1,Master,Medical,4,Female,3,1,Research Scientist,4,Single,3445,1,No,11,3,3,0,6,5,2,6,2,1,4,Company Website,23
29,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Marketing,2,Female,1,1,Sales Representative,2,Single,2760,1,No,13,3,3,0,2,3,3,2,2,2,2,Company Website,27
40,Current employee,Travel_Rarely,Research & Development,2,Master,Medical,4,Female,1,1,Sales Representative,2,Single,2760,1,No,13,3,3,0,2,3,3,2,2,2,2,Company Website,38
29,Current employee,Travel_Frequently,Research & Development,1,Bachelor,Life Sciences,4,Male,4,2,Healthcare Representative,3,Single,6294,8,Yes,12,3,4,0,10,5,4,3,2,0,2,Company Website,19
29,Current employee,Travel_Rarely,Research & Development,28,Master,Medical,4,Male,4,2,Healthcare Representative,3,Single,6294,8,Yes,12,3,4,0,10,5,4,3,2,0,2,Company Website,19
30,Current employee,Travel_Rarely,Sales,15,College,Marketing,3,Male,2,3,Sales Executive,1,Divorced,7140,2,No,11,3,1,1,12,2,3,7,7,1,7,Recruit.net,18
31,Current employee,Non-Travel,Research & Development,5,Bachelor,Medical,4,Male,2,3,Sales Executive,1,Divorced,7140,2,No,11,4,1,1,12,2,3,7,7,1,7,Recruit.net,19
34,Current employee,Travel_Rarely,Research & Development,2,Master,Medical,4,Male,4,1,Research Scientist,4,Married,2932,0,Yes,14,3,1,3,6,3,3,5,0,1,2,Seek,28
36,Current employee,Travel_Frequently,Research & Development,23,College,Medical,4,Male,4,1,Research Scientist,4,Married,2932,0,Yes,14,4,1,3,6,3,3,5,0,1,2,Seek,30
33,Current employee,Non-Travel,Sales,2,Bachelor,Marketing,4,Female,3,2,Sales Executive,2,Single,5147,8,No,15,3,4,0,13,2,2,11,7,1,7,Jora,20
39,Current employee,Travel_Rarely,Research & Development,6,Below college,Medical,4,Female,3,2,Sales Executive,2,Single,5147,8,No,15,3,4,0,13,2,2,11,7,1,7,Jora,26
49,Current employee,Travel_Rarely,Sales,11,Master,Marketing,4,Female,3,2,Sales Executive,4,Single,4507,3,No,12,3,3,0,8,1,4,5,1,0,4,LinkedIn,41
49,Current employee,Travel_Frequently,Sales,2,Bachelor,Medical,4,Female,3,2,Sales Executive,4,Single,4507,3,No,12,3,3,0,8,1,4,5,1,0,4,LinkedIn,41
49,Current employee,Travel_Rarely,Sales,11,Master,Medical,4,Female,3,1,Research Scientist,1,Married,2559,1,Yes,13,3,4,1,10,3,2,8,2,7,6,LinkedIn,39
33,Voluntary Resignation,Travel_Rarely,Sales,16,Bachelor,Life Sciences,1,Female,3,3,Sales Executive,1,Single,8564,2,Yes,20,3,3,0,11,2,2,0,0,0,0,Recruit.net,22
34,Current employee,Travel_Rarely,Research & Development,8,Bachelor,Medical,4,Female,3,3,Sales Executive,1,Single,8564,2,Yes,20,3,3,0,11,2,2,0,0,0,0,Recruit.net,23
38,Current employee,Travel_Frequently,Research & Development,2,College,Medical,3,Female,2,1,Laboratory Technician,2,Married,2468,4,No,14,3,2,1,9,4,2,6,1,0,5,Seek,29
37,Voluntary Resignation,Travel_Rarely,Research & Development,2,College,Other,4,Female,2,1,Laboratory Technician,2,Married,2468,4,No,14,3,2,1,9,4,2,6,1,0,5,Seek,28
31,Voluntary Resignation,Travel_Rarely,Sales,16,Master,Marketing,1,Male,3,3,Sales Executive,3,Married,8161,2,No,13,3,1,3,10,2,3,1,0,0,0,Jora,21
24,Current employee,Non-Travel,Research & Development,11,College,Other,4,Male,3,3,Sales Executive,3,Married,8161,2,No,13,3,1,3,10,2,3,1,0,0,0,Jora,14
29,Current employee,Travel_Rarely,Research & Development,4,Bachelor,Technical Degree,4,Female,2,1,Research Scientist,1,Divorced,2109,1,No,13,4,3,1,1,2,3,1,0,0,0,LinkedIn,28
30,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Life Sciences,3,Male,4,2,Healthcare Representative,3,Married,5294,3,No,16,3,3,1,10,3,3,7,0,1,7,Recruit.net,20
44,Current employee,Travel_Rarely,Research & Development,10,Master,Other,4,Male,4,2,Healthcare Representative,3,Married,5294,3,No,16,3,3,1,10,3,3,7,0,1,7,Recruit.net,34
32,Current employee,Non-Travel,Research & Development,5,Master,Technical Degree,2,Male,3,1,Research Scientist,2,Single,2718,2,No,14,3,2,0,12,3,3,7,7,0,7,Seek,20
35,Current employee,Travel_Rarely,Research & Development,4,College,Other,4,Male,3,1,Research Scientist,2,Single,2718,2,No,14,3,2,0,12,3,3,7,7,0,7,Seek,23
32,Current employee,Non-Travel,Research & Development,5,Master,Life Sciences,2,Male,3,1,Research Scientist,2,Single,3149,8,No,20,4,2,1,9,3,3,5,2,1,4,Adzuna,23
